0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.049076225852398896	0.0	0.00348451004361397	0.034977831142789156	99.90385056543673
0.02	0.005	0.0	0.0942941576254517	0.0	0.013550310190803492	0.03495567632724202	99.80779357801111
0.03	0.005	0.0	0.1359571032270789	0.0	0.029651137129503433	0.03493353554446467	99.71182894883576
0.04	0.005	0.0	0.17434452720252527	0.0	0.051284752673797784	0.03491140878556881	99.61595658910875
0.05	0.005	0.0	0.2097139246473019	0.0	0.07798935962323687	0.034889296041671757	99.52017641011354
0.06	0.005	0.0	0.2423025484792555	0.0	0.10934031429933354	0.03486719730389647	99.42448832321882
0.07	0.005	0.0	0.27232900070047955	0.0	0.14494711192068094	0.03484511256337155	99.32889223987863
0.08	0.005	0.0	0.29999469863651335	0.0	0.18445062082087138	0.034823041811231165	99.233388071632
0.09	0.005	0.0	0.3254852258762989	0.0	0.22752054450019982	0.03480098503861515	99.13797573010316
0.1	0.005	0.0	0.34897157671796225	0.0	0.2738530926764129	0.03477894223666892	99.04265512700118
0.11	0.005	0.0	0.37061130281311067	0.0	0.32316884310481847	0.03475691339654352	98.94742617412011
0.12	0.005	0.0	0.39054957088485803	0.0	0.3752107759566821	0.03473489850939559	98.85228878333878
0.13	0.005	0.0	0.40892013658138066	0.0	0.4297424698162752	0.03471289756638736	98.75724286662074
0.14	0.005	0.0	0.42584624005206956	0.0	0.4865464475116296	0.03469091055868667	98.66228833601419
0.15	0.005	0.0	0.4414414318042918	0.0	0.545422655416134	0.034668937477466966	98.56742510365191
0.16	0.005	0.0	0.4558103380352679	0.0	0.6061870580514657	0.034646978313907256	98.47265308175118
0.17	0.005	0.0	0.46904936048827445	0.0	0.6686703558452154	0.034625033059192165	98.37797218261362
0.18	0.005	0.0	0.48124731959910827	0.0	0.7327168098502501	0.03460310170451187	98.28338231862521
0.19	0.005	0.0	0.4924860557520249	0.0	0.7981831461110187	0.034581184241062164	98.1888834022562
0.2	0.005	0.0	0.5028409768621654	0.0	0.8649375591978634	0.03455928066004439	98.09447534606093
0.21	0.005	0.0	0.5123815582733027	0.0	0.9328588048541689	0.03453739095266547	98.00015806267788
0.22	0.005	0.0	0.5211718193243893	0.0	1.001835337349533	0.0345155151101379	97.9059314648295
0.23	0.005	0.0	0.5292707432628763	0.0	1.0717645494561243	0.034493653123679746	97.81179546532215
0.24	0.005	0.0	0.5367326758466533	0.0	1.1425520539988503	0.034471804984514624	97.71774997704605
0.25	0.005	0.0	0.543607695141222	0.0	1.2141110174434764	0.03444997068387171	97.62379491297516
0.26	0.005	0.0	0.5499419355074548	0.0	1.286361577161758	0.03442815021298576	97.52993018616712
0.27	0.005	0.0	0.5557779125655131	0.0	1.3592302588250753	0.03440634356309703	97.43615570976316
0.28	0.005	0.0	0.5611547917575241	0.0	1.4326494940367802	0.034384550725451386	97.34247139698802
0.29	0.005	0.0	0.5661086671178953	0.0	1.506557122858741	0.03436277169130019	97.24887716114989
0.3	0.005	0.0	0.5706727884013832	0.0	1.5808959866019152	0.034341006451900385	97.15537291564031
0.31	0.005	0.0	0.5748777977773125	0.0	1.6556135070665783	0.03431925499851442	97.06195857393408
0.32	0.005	0.0	0.5787519227136202	0.0	1.7306613414701495	0.03429751732241028	96.9686340495892
0.33	0.005	0.0	0.5823211774825615	0.0	1.8059950254939383	0.034275793414861505	96.87539925624678
0.34	0.005	0.0	0.5856095251644257	0.0	1.8815736839846542	0.03425408326714715	96.78225410763098
0.35	0.005	0.0	0.58863905189351	0.0	1.9573597233981632	0.03423238687055178	96.68919851754889
0.36	0.005	0.0	0.591430099834879	0.0	2.0333185945999572	0.0342107042163655	96.5962323998905
0.37	0.005	0.0	0.5940014206318469	0.0	2.1094185229638462	0.034189035295883935	96.50335566862859
0.38	0.005	0.0	0.5963702824540128	0.0	2.185630317645258	0.034167380100408186	96.41056823781861
0.39	0.005	0.0	0.5985526056951996	0.0	2.2619271334320907	0.03414573862124491	96.3178700215987
0.4	0.005	0.0	0.6005630500874884	0.0	2.3382843161487967	0.03412411084970625	96.22526093418954
0.41	0.005	0.0	0.6024151300790057	0.0	2.414679200021684	0.034102496777109845	96.13274088989427
0.42	0.005	0.0	0.604121294235805	0.0	2.4910909681352886	0.03408089639477884	96.04030980309845
0.43	0.005	0.0	0.6056930113416406	0.0	2.5675005004267093	0.03405930969404188	95.94796758826995
0.44	0.005	0.0	0.6071408541253631	0.0	2.6438902280396706	0.03403773666623311	95.85571415995886
0.45	0.005	0.0	0.6084745556720883	0.0	2.7202440329744992	0.03401617730269213	95.76354943279748
0.46	0.005	0.0	0.6097030926547924	0.0	2.7965471035833236	0.03399463159476407	95.67147332150012
0.47	0.005	0.0	0.6108347307181854	0.0	2.8727858547056826	0.033973099533799504	95.57948574086313
0.48	0.005	0.0	0.6118770854355434	0.0	2.948947820776726	0.03395158111115452	95.4875866057648
0.49	0.005	0.0	0.6128371792401761	0.0	3.0250215575834845	0.033930076318190644	95.39577583116524
0.5	0.005	0.0	0.6137214745617838	0.0	3.100996583236092	0.0339085851462749	95.30405333210632
0.51	0.005	0.0	0.6145359316814959	0.0	3.1768632781623056	0.03388710758677976	95.21241902371162
0.52	0.005	0.0	0.6152860425740124	0.0	3.2526128264941137	0.033865643631083193	95.1208728211863
0.53	0.005	0.0	0.615976861102088	0.0	3.3282371625313694	0.0338441932705686	95.02941463981708
0.54	0.005	0.0	0.616613051306576	0.0	3.403728888001877	0.033822756496624834	94.9380443949721
0.55	0.005	0.0	0.6171989082297984	0.0	3.4790812356925107	0.03380133330064624	94.84676200210089
0.56	0.005	0.0	0.6177383846714867	0.0	3.5542880223787576	0.033779923674032576	94.75556737673429
0.57	0.005	0.0	0.6182351297166908	0.0	3.629343583168107	0.033758527608189065	94.66446043448434
0.58	0.005	0.0	0.6186925029915292	0.0	3.7042427464991126	0.03373714509452637	94.5734410910442
0.59	0.005	0.0	0.6191135957505448	0.0	3.7789807971162053	0.03371577612446059	94.48250926218813
0.6	0.005	0.0	0.6195012626430235	0.0	3.8535534221697403	0.03369442068941327	94.39166486377133
0.61	0.005	0.0	0.619858132433982	0.0	3.9279566925282445	0.03367307878081139	94.30090781172994
0.62	0.005	0.0	0.620186622279138	0.0	4.002187037499739	0.03365175039008735	94.21023802208093
0.63	0.005	0.0	0.6204889647740918	0.0	4.076241199092553	0.03363043550867898	94.11965541092198
0.64	0.005	0.0	0.6207672172168538	0.0	4.150116216146428	0.03360913412802954	94.02915989443146
0.65	0.005	0.0	0.6210232705514805	0.0	4.223809408227456	0.033587846239587694	93.93875138886837
0.66	0.005	0.0	0.6212588693606759	0.0	4.29731834181705	0.033566571834807546	93.84842981057217
0.67	0.005	0.0	0.6214756238807879	0.0	4.370640810050021	0.03354531090514859	93.75819507596277
0.68	0.005	0.0	0.6216750150796159	0.0	4.443774823554649	0.033524063442075744	93.6680471015405
0.69	0.005	0.0	0.621858405003965	0.0	4.516718592575721	0.03350282943705932	93.57798580388591
0.7	0.005	0.0	0.622027053145835	0.0	4.589470499586826	0.03348160888157505	93.48801109965977
0.71	0.005	0.0	0.6221821197864543	0.0	4.6620290935469555	0.03346040176710405	93.39812290560297
0.72	0.005	0.0	0.6223246706468547	0.0	4.734393081408025	0.033439208085132836	93.30832113853653
0.73	0.005	0.0	0.6224556882368527	0.0	4.806561309091979	0.033418027827153314	93.21860571536135
0.74	0.005	0.0	0.6225760809031451	0.0	4.878532746379453	0.033396860984662796	93.12897655305825
0.75	0.005	0.0	0.622686684803691	0.0	4.950306483429814	0.033375707549163955	93.0394335686879
0.76	0.005	0.0	0.6227882671928038	0.0	5.021881724737772	0.033354567512164854	92.94997667939073
0.77	0.005	0.0	0.6228815364801562	0.0	5.093257772467423	0.03333344086517895	92.8606058023868
0.78	0.005	0.0	0.6229671476209561	0.0	5.164434017467275	0.03331232759972506	92.77132085497577
0.79	0.005	0.0	0.623045703447383	0.0	5.235409936919894	0.033291227707327356	92.68212175453681
0.8	0.005	0.0	0.6231177567418124	0.0	5.306185090433182	0.033270141179515426	92.59300841852858
0.81	0.005	0.0	0.6231838176017368	0.0	5.376759107919299	0.03324906800782419	92.50398076448904
0.82	0.005	0.0	0.6232443582202685	0.0	5.447131681664062	0.03322800818379393	92.41503871003546
0.83	0.005	0.0	0.6232998134309398	0.0	5.517302565380252	0.033206961698970285	92.32618217286432
0.84	0.005	0.0	0.6233505822191197	0.0	5.587271571331616	0.03318592854490427	92.23741107075124
0.85	0.005	0.0	0.6233970312012144	0.0	5.6570385645856325	0.03316490871315223	92.14872532155091
0.86	0.005	0.0	0.6234395004104013	0.0	5.726603453502212	0.033143902195275875	92.06012484319699
0.87	0.005	0.0	0.6234783036117749	0.0	5.795966189207127	0.03312290898284224	91.971609553702
0.88	0.005	0.0	0.623513729459945	0.0	5.865126763531038	0.03310192906742371	91.88317937115734
0.89	0.005	0.0	0.6235460417459583	0.0	5.934085208369227	0.033080962440598015	91.79483421373321
0.9	0.005	0.0	0.623575484450231	0.0	6.002841587488069	0.03306000909394821	91.70657399967843
0.91	0.005	0.0	0.6236022837629158	0.0	6.071395993197155	0.0330390690190627	91.61839864732039
0.92	0.005	0.0	0.6236266481386603	0.0	6.139748546256487	0.03301814220753519	91.53030807506507
0.93	0.005	0.0	0.6236487692120256	0.0	6.207899394207222	0.03299722865096472	91.44230220139683
0.94	0.005	0.0	0.6236688217362176	0.0	6.275848711356165	0.032976328340955666	91.35438094487854
0.95	0.005	0.0	0.6236869677354556	0.0	6.343596692075191	0.03295544126911771	91.26654422415129
0.96	0.005	0.0	0.6237033575142895	0.0	6.411143549143359	0.03293456742706584	91.17879195793434
0.97	0.005	0.0	0.6237181296602649	0.0	6.478489513742455	0.03291370680642036	91.09112406502514
0.98	0.005	0.0	0.6237314116723869	0.0	6.545634834336391	0.032892859398806894	91.00354046429925
0.99	0.005	0.0	0.6237433195271789	0.0	6.612579777239547	0.032872025195856365	90.91604107471025
1.0	0.005	0.0	0.623753960393579	0.0	6.679324622294509	0.03285120418920499	90.82862581528963
1.01	0.005	0.0	0.6237634339571768	0.0	6.745869660714346	0.03283039637049428	90.74129460514665
1.02	0.005	0.0	0.6237718324202137	0.0	6.812215195082612	0.03280960173137105	90.65404736346841
1.03	0.005	0.0	0.6237792406283806	0.0	6.878361539136586	0.03278882026348741	90.56688400951968
1.04	0.005	0.0	0.6237857362792307	0.0	6.944309017290051	0.03276805195850074	90.4798044626429
1.05	0.005	0.0	0.6237913899526544	0.0	7.010057964599434	0.03274729680807372	90.3928086422581
1.06	0.005	0.0	0.6237962673924446	0.0	7.075608723115841	0.03272655480387431	90.30589646786275
1.07	0.005	0.0	0.6238004297326294	0.0	7.14096164151536	0.03270582593757574	90.21906785903164
